472889	858904
565424	2
565424	30957
565424	357310
565424	423174
565424	430119
565424	462435
565424	472889
565424	581609
565424	597621
565424	644135
565424	723893
565424	828769
565424	858904
581609	2
581609	30957
581609	357310
581609	423174
581609	430119
581609	462435
581609	472889
581609	565424
581609	597621
581609	644135
581609	858904
581609	908276
597621	2937
597621	89958
597621	107219
597621	137136
597621	163524
597621	178815
597621	190733
597621	206688
597621	397349
597621	518625
597621	564202
597621	564998
597621	654863
597621	660384
597621	718679
597621	727948
597621	729403
597621	769429
597621	783319
597621	857417
597621	888289
597621	895278
644135	2
644135	10245
644135	30957
644135	136144
644135	357310
644135	396205
644135	423174
644135	430119
644135	462435
644135	472889
644135	565424
644135	581609
644135	597621
644135	738649
644135	747569
644135	858904
644135	863279
644135	907005
858904	2
858904	30957
858904	357310
858904	423174
858904	430119
858904	462435
858904	472889
858904	565424
858904	581609
858904	597621
858904	644135
4	44695
4	62391
4	79146
4	173976
4	670449
4	746182
4	795253
44695	4
44695	62391
44695	79146
44695	173976
44695	670449
44695	746182
44695	795253
62391	4
62391	44695
62391	79146
62391	103137
62391	173976
62391	670449
62391	746182
62391	795253
79146	4
79146	44695
79146	62391
79146	173976
79146	670449
79146	746182
79146	795253
173976	33210
173976	72960
173976	75753
173976	91681
173976	109681
173976	124446
173976	139972
173976	268108
173976	302178
173976	412196
173976	412198
173976	438091
173976	464936
173976	525525
173976	550473
173976	600077
173976	609886
173976	653863
173976	680677
173976	715102
173976	778296
173976	782447
173976	836461
173976	845467
173976	900126
173976	904600
670449	52105
670449	79146
670449	85196
670449	130331
670449	140825
670449	149560
670449	173976
670449	240511
670449	242328
670449	338481
670449	425899
670449	432806
670449	449833
670449	531289
670449	560895
670449	582139
670449	682408
670449	722051
670449	740954
670449	904600
746182	4
746182	44695
746182	62391
746182	79146
746182	173976
746182	670449
746182	795253
795253	4
795253	44695
795253	62391
795253	79146
795253	173976
795253	670449
795253	746182
5	39733
5	219773
5	300279
5	535142
5	579655
5	581741
5	608321
39733	15455
39733	82098
39733	109781
39733	173876
39733	300279
39733	332494
39733	407045
39733	477876
39733	477995
39733	518248
39733	579655
39733	581741
39733	597093
39733	645048
39733	646184
39733	672011
39733	795442
39733	902658
219773	39733
219773	300279
219773	579655
219773	581741
300279	39733
300279	86022
300279	141417
300279	145948
300279	427986
300279	574208
300279	579655
300279	581741
300279	619985
300279	696574
300279	701345
300279	749671
535142	39733
535142	300279
535142	579655
535142	581741
579655	39733
579655	81548
579655	133180
579655	176209
579655	286930
579655	300279
579655	574208
579655	581741
579655	582223
579655	691579
579655	873984
581741	39733
581741	219773
581741	300279
581741	579655
581741	608321
608321	5
608321	39733
608321	300279
608321	579655
608321	581741
6	119755
6	188708
6	668992
119755	177631
188708	119755
188708	668992
668992	546100
7	19576
7	43343
7	57818
7	75039
7	86833
7	174836
7	226374
7	230497
7	358176
7	487767
7	507854
7	514170
7	694921
7	743269
7	747035
7	877041
19576	9925
19576	40379
19576	43343
19576	57818
19576	158986
19576	174836
19576	226374
19576	231693
19576	358176
19576	415477
19576	487767
19576	514170
19576	577373
19576	599294
19576	749880
19576	803181
19576	877041
43343	19576
43343	75039
43343	158986
43343	226374
43343	358176
43343	439749
43343	487767
43343	514170
43343	803181
43343	877041
43343	880805
57818	19576
57818	43343
57818	226374
57818	358176
57818	487767
57818	514170
57818	877041
75039	19576
75039	43343
75039	226374
75039	358176
75039	487767
75039	514170
75039	877041
86833	19576
86833	43343
86833	75039
86833	226374
86833	358176
86833	487767
86833	514170
86833	866520
86833	877041
174836	226374
174836	507854
174836	877041
226374	13593
226374	17517
226374	39916
226374	43911
226374	46123
226374	61510
226374	64308
226374	107295
226374	109447
226374	160614
226374	167833
226374	173772
226374	227011
226374	305428
226374	357845
226374	429246
226374	452090
226374	494555
226374	514471
226374	539784
226374	571440
226374	621443
226374	637227
226374	707223
226374	780880
226374	801318
226374	833263
226374	858446
230497	19576
230497	43343
230497	206575
230497	226374
230497	280521
230497	358176
230497	487767
230497	514170
230497	877041
358176	19576
358176	43343
358176	168798
358176	206575
358176	226374
358176	338360
358176	487767
358176	514170
358176	577373
358176	877041
487767	7
487767	19576
487767	43343
487767	226374
487767	280521
487767	358176
487767	514170
487767	694921
487767	803181
487767	877041
507854	388802
507854	514170
514170	19576
514170	43343
514170	226374
514170	358176
514170	487767
514170	877041
694921	7
694921	9925
694921	19576
694921	43343
694921	57818
694921	226374
694921	231693
694921	255894
694921	358176
694921	487767
694921	514170
694921	552180
694921	659005
694921	749880
694921	877041
743269	124664
743269	247520
743269	343884
743269	359790
743269	477779
743269	824952
747035	19576
747035	43343
747035	226374
747035	358176
747035	415477
747035	487767
747035	514170
747035	599294
747035	877041
877041	19576
877041	43343
877041	75039
877041	226374
877041	358176
877041	487767
877041	514170
877041	880805
8	55948
8	846855
55948	666882
846855	55948
846855	139221
846855	331202
846855	333064
846855	418074
846855	636166
846855	704230
846855	734611
846855	776489
846855	807179
846855	808449
846855	880924
846855	882714
9	504263
9	704303
9	721062
9	780043
504263	31180
704303	74718
704303	95866
704303	227153
704303	254344
704303	735251
704303	811853
721062	9262
721062	254657
721062	310299
721062	590539
721062	854813
780043	189159
780043	247201
780043	259179
780043	544239
780043	547992
780043	761184
780043	778409
780043	795791
780043	804192
10	49988
10	85506
10	129774
10	134964
10	181848
10	194746
10	310676
10	332640
10	393685
10	556796
10	826668
49988	10
49988	134964
49988	181848
49988	310676
49988	393685
49988	556796
85506	10
85506	181848
85506	310676
85506	393685
85506	507927
85506	556796
129774	48495
129774	94430
129774	100774
129774	109252
129774	284798
129774	390902
129774	507927
129774	509884
129774	812141
129774	838973
129774	865548
129774	869311
129774	875821
134964	10
134964	181848
134964	310676
134964	393685
134964	556796
181848	10
181848	85506
181848	194746
181848	310676
181848	393685
181848	556796
194746	10
194746	181848
194746	310676
194746	393685
194746	556796
310676	10
310676	134964
310676	181848
310676	393685
310676	556796
332640	10
332640	181848
332640	310676
332640	393685
332640	556796
393685	10
393685	181848
393685	310676
393685	332640
393685	556796
556796	10
556796	181848
556796	310676
556796	393685
826668	10
826668	181848
826668	310676
826668	393685
826668	556796
11	42021
11	75364
11	105322
11	160306
11	216203
11	280605
11	360442
11	400675
11	579432
11	852008
11	881590
42021	75364
42021	105322
42021	160306
42021	216203
42021	360442
42021	400675
42021	579432
75364	11
75364	42021
75364	105322
75364	160306
75364	216203
75364	294679
75364	360442
75364	400675
75364	579432
75364	750725
75364	765552
75364	852008
105322	42021
105322	50086
105322	75364
105322	95579
105322	111099
105322	160306
105322	216203
105322	360442
105322	400675
105322	504448
105322	579432
160306	42021
160306	75364
160306	95579
160306	216203
160306	360442
160306	400675
160306	579432
216203	10897
216203	42021
216203	105322
216203	160306
216203	224748
216203	360442
216203	389370
216203	400675
216203	514281
216203	579432
216203	622656
280605	42021
280605	75364
280605	105322
280605	160306
280605	216203
280605	360442
280605	400675
280605	579432
360442	10897
360442	42021
360442	105322
360442	160306
360442	216203
360442	400675
360442	415575
360442	579432
360442	615274
360442	622656
360442	807165
360442	888384
400675	42021
400675	75364
400675	105322
400675	160306
400675	172589
400675	216203
400675	360442
400675	416440
400675	579432
400675	606871
400675	696657
400675	752898
400675	757363
400675	902793
579432	42021
579432	71130
579432	75364
579432	105322
579432	115712
579432	160306
579432	216203
579432	360442
579432	400675
579432	615274
579432	713134
579432	888384
852008	42021
852008	75364
852008	105322
852008	160306
852008	216203
852008	360442
852008	400675
852008	579432
881590	42021
881590	75364
881590	105322
881590	160306
881590	216203
881590	360442
881590	400675
881590	579432
12	844958
13	104279
13	143673
13	257316
13	298314
13	317571
13	379868
13	487593
13	514176
13	677378
13	756408
13	806291
13	832457
13	834531
13	845262
13	876328
13	908351
13	909316
104279	143673
104279	257316
104279	298314
104279	317571
104279	379868
104279	487593
104279	514176
104279	677378
104279	756408
104279	806291
104279	832457
104279	834531
104279	845262
104279	876328
104279	908351
104279	909316
143673	104279
143673	257316
143673	298314
143673	317571
143673	379868
143673	487593
143673	514176
143673	677378
143673	756408
143673	806291
143673	832457
143673	834531
143673	845262
143673	876328
143673	908351
143673	909316
257316	104279
257316	143673
257316	298314
257316	317571
257316	379868
257316	487593
257316	514176
257316	677378
257316	756408
257316	806291
257316	832457
257316	834531
257316	845262
257316	876328
257316	908351
257316	909316
298314	104279
298314	143673
298314	257316
298314	260584
298314	273292
298314	317571
298314	379868
298314	487593
298314	514176
298314	575470
298314	677378
298314	756408
298314	806291
298314	832457
298314	834531
298314	845262
298314	876328
298314	908351
298314	909316
298314	914299
317571	104279
317571	143673
317571	257316
317571	298314
317571	379868
317571	487593
317571	514176
317571	677378
317571	756408
317571	806291
317571	832457
317571	834531
317571	845262
317571	876328
317571	908351
317571	909316
379868	104279
379868	143673
379868	257316
379868	273292
379868	298314
379868	317571
379868	487593
379868	514176
379868	677378
379868	756408
379868	806291
379868	832457
379868	834531
379868	845262
379868	876328
379868	908351
379868	909316
487593	104279
487593	143673
487593	257316
487593	298314
487593	317571
487593	379868
487593	514176
487593	677378
487593	756408
487593	806291
487593	832457
487593	834531
487593	845262
487593	876328
487593	908351
487593	909316
514176	104279
514176	143673
514176	257316
514176	298314
514176	317571
514176	379868
514176	487593
514176	677378
514176	756408
514176	806291
514176	832457
514176	834531
514176	845262
514176	876328
514176	908351
514176	909316
677378	104279
677378	143673
677378	257316
677378	298314
677378	317571
677378	379868
677378	487593
677378	514176
677378	756408
677378	806291
677378	832457
677378	834531
677378	845262
677378	876328
677378	908351
677378	909316
756408	104279
756408	143673
756408	257316
756408	298314
756408	317571
756408	379868
756408	487593
756408	514176
756408	677378
756408	806291
756408	832457
756408	834531
756408	845262
756408	876328
756408	908351
756408	909316
806291	104279
806291	143673
806291	257316
806291	298314
806291	317571
806291	379868
806291	487593
806291	514176
806291	677378
806291	756408
806291	832457
806291	834531
806291	845262
806291	876328
806291	908351
806291	909316
832457	104279
832457	143673
832457	257316
832457	298314
832457	317571
832457	379868
832457	487593
832457	514176
832457	677378
832457	756408
832457	806291
832457	834531
832457	845262
832457	876328
832457	908351
832457	909316
834531	121288
834531	301947
834531	327220
834531	332180
834531	466856
834531	503824
834531	593102
834531	604060
834531	667114
834531	842162
834531	904913
834531	908351
845262	104279
845262	143673
845262	257316
845262	298314
845262	317571
845262	379868
845262	487593
845262	514176
845262	677378
845262	756408
845262	806291
845262	832457
845262	834531
845262	876328
845262	908351
845262	909316
876328	104279
876328	143673
876328	257316
876328	298314
876328	317571
876328	379868
876328	487593
876328	514176
876328	677378
876328	756408
876328	806291
876328	832457
876328	834531
876328	845262
876328	908351
876328	909316
908351	26933
908351	69083
908351	132334
908351	157079
908351	177207
908351	267226
908351	273089
908351	336829
908351	372406
908351	422974
908351	437593
908351	446437
908351	505449
908351	560307
908351	608928
908351	626439
908351	654643
908351	670568
908351	732741
908351	807990
908351	818194
908351	849435
908351	852237
908351	869443
909316	104279
909316	143673
909316	257316
909316	298314
909316	317571
909316	379868
909316	487593
909316	514176
909316	677378
909316	756408
909316	806291
909316	832457
909316	834531
909316	845262
909316	876328
909316	908351
15	16586
15	43847
15	44788
15	99387
15	130698
15	268368
15	371984
15	390257
15	422877
15	451817
15	460382
15	518054
15	567443
15	639906
15	661693
15	771890
15	795462
15	830774
15	859227
15	888999
16586	179147
43847	711582
44788	243547
99387	498736
130698	571169
390257	322785
422877	118607
451817	562164
460382	518754
567443	372067
639906	610200
661693	668845
771890	523930
795462	663461
859227	308153
888999	701637
16	644379
644379	162660
644379	324745
644379	360659
644379	442179
644379	508713
644379	515348
644379	592237
644379	666667
644379	672658
644379	710554
644379	752488
644379	762378
644379	791375
644379	795024
644379	825693
644379	828963
644379	885206
644379	911584
17	33881
17	40033
17	96828
17	116209
17	202339
17	501061
17	520215
17	546581
17	551829
17	590190
17	647961
17	691178
17	724847
17	725759
17	793999
17	859607
17	861125
17	876722
33881	48729
33881	551829
40033	96828
40033	116209
40033	166669
40033	185274
40033	202339
40033	204549
40033	323069
40033	372152
40033	421126
40033	442638
40033	546581
40033	551829
40033	590190
40033	647961
40033	691178
40033	724847
40033	793999
40033	859607
40033	861125
96828	40033
96828	116209
96828	166669
96828	185274
96828	202339
96828	204549
96828	372152
96828	421126
96828	442638
96828	546581
96828	551829
96828	590190
96828	647961
96828	691178
96828	724847
96828	793999
96828	859607
96828	861125
116209	40033
116209	96828
116209	278865
116209	337049
116209	474858
116209	546581
116209	551829
116209	590190
116209	624634
116209	647961
116209	675171
116209	691178
116209	724847
116209	793999
116209	859607
116209	861125
116209	901564
202339	40033
202339	96828
202339	116209
202339	166669
202339	185274
202339	204549
202339	372152
202339	421126
202339	442638
202339	546581
202339	551829
202339	590190
202339	647961
202339	691178
202339	724847
202339	793999
202339	859607
202339	861125
501061	17
501061	33881
501061	40033
501061	96828
501061	116209
501061	202339
501061	520215
501061	546581
501061	551829
501061	590190
501061	647961
501061	691178
501061	724847
501061	725759
501061	793999
501061	859607
501061	861125
501061	876722
520215	17
520215	33881
520215	40033
520215	96828
520215	116209
520215	202339
520215	501061
520215	546581
520215	551829
520215	590190
520215	647961
520215	691178
520215	724847
520215	725759
520215	793999
520215	859607
520215	861125
520215	876722
546581	17
546581	33881
546581	40033
546581	96828
546581	116209
546581	202339
546581	501061
546581	520215
546581	551829
546581	590190
546581	647961
546581	691178
546581	724847
546581	725759
546581	793999
546581	859607
546581	861125
546581	876722
551829	303773
551829	452404
551829	468271
551829	474653
551829	501598
551829	521375
551829	529106
551829	705919
551829	739927
551829	785636
551829	796519
551829	854482
551829	878276
590190	40033
590190	96828
590190	116209
590190	546581
590190	551829
590190	647961
590190	688104
590190	691178
590190	724847
590190	793999
590190	859607
590190	861125
647961	34341
647961	40033
647961	48027
647961	96828
647961	116209
647961	269855
647961	294793
647961	546581
647961	582155
647961	590190
647961	691178
647961	703024
647961	724847
647961	793999
647961	859607
647961	861125
691178	19354
691178	40033
691178	96828
691178	116209
691178	205921
691178	210617
691178	372152
691178	477685
691178	520315
691178	543986
691178	546581
691178	590190
691178	647961
691178	688104
691178	711228
691178	724847
691178	727192
691178	793999
691178	859607
691178	861125
724847	31662
724847	40033
724847	96828
724847	116209
724847	413735
724847	520936
724847	541711
724847	546581
724847	590190
724847	647961
724847	650529
724847	691178
724847	793999
724847	859607
724847	861125
724847	893137
725759	17
725759	33881
725759	40033
725759	96828
725759	116209
725759	202339
725759	459348
725759	501061
725759	516707
725759	520215
725759	546581
725759	551829
725759	590190
725759	647961
725759	691178
725759	724847
725759	793999
725759	859607
725759	861125
725759	876722
793999	40033
793999	96828
793999	116209
793999	467429
793999	535522
793999	544424
793999	546581
793999	590190
793999	647961
793999	691178
793999	724847
793999	859607
793999	861125
859607	40033
859607	96828
859607	116209
859607	166669
859607	185274
859607	202339
859607	204549
859607	311383
859607	372152
859607	421126
859607	442638
859607	546581
859607	551829
859607	590190
859607	647961
859607	653440
859607	691178
859607	724847
859607	793999
859607	861125
861125	17783
861125	116209
861125	163837
861125	200397
861125	218912
861125	269855
861125	271219
861125	504455
861125	546581
861125	582155
861125	590190
861125	647961
861125	650965
861125	691178
861125	724847
861125	793999
876722	17
876722	33881
876722	40033
876722	96828
876722	116209
876722	127713
876722	171392
876722	202339
876722	304693
876722	393587
876722	501061
876722	520215
876722	545693
876722	546581
876722	551829
876722	590190
876722	647961
876722	691178
876722	724847
876722	725759
876722	793999
876722	859607
876722	861125
18	225879
18	431311
18	445245
18	528720
18	781983
18	818382
18	886971
431311	23227
431311	43252
431311	63254
431311	88767
431311	134965
431311	225879
431311	321164
431311	362158
431311	424853
431311	445245
431311	463967
431311	545384
431311	590657
431311	643018
431311	652143
431311	667417
431311	682004
431311	781983
431311	804226
431311	805094
431311	818382
445245	53962
445245	69743
445245	113861
445245	129906
445245	190098
445245	495833
445245	591044
445245	603015
445245	732742
445245	775552
445245	818382
445245	863895
528720	20074
528720	84549
528720	159305
528720	163856
528720	211792
528720	211891
528720	225879
528720	309104
528720	334539
528720	390239
528720	402134
528720	431311
528720	445245
528720	652143
528720	657970
528720	781983
528720	818382
528720	883440
528720	906306
781983	84549
781983	89104
781983	117991
781983	196396
781983	211891
781983	225879
781983	334539
781983	390239
781983	396121
781983	411410
781983	431311
781983	445245
781983	512792
781983	516143
781983	528720
781983	529563
781983	802402
781983	818382
781983	865960
781983	878262
781983	886971
781983	888031
818382	8834
818382	14571
818382	33882
818382	34207
818382	105019
818382	105102
818382	226587
818382	246940
818382	269822
818382	277198
818382	291224
818382	318401
818382	367501
818382	402134
818382	425876
818382	430708
818382	455043
818382	462195
818382	479889
818382	508053
818382	528797
818382	546184
818382	612400
818382	659499
818382	701187
818382	724629
818382	743796
818382	776017
818382	785394
818382	870033
818382	881092
818382	906306
886971	127984
886971	225879
886971	445245
886971	528720
886971	661925
886971	686504
886971	781983
886971	818382
886971	833408
886971	871843
19	170194
19	173976
19	653863
170194	82615
170194	100459
170194	173976
170194	233196
170194	567996
170194	632612
170194	653863
170194	743921
170194	794897
170194	841151
170194	850722
170194	855271
653863	47995
653863	64096
653863	156401
653863	173976
653863	317409
653863	323256
653863	370208
653863	393010
653863	427934
653863	459803
653863	464120
653863	529551
653863	553727
653863	669075
653863	741880
653863	756058
653863	787086
653863	834756
653863	836461
20	7235
20	908351
7235	21394
7235	36960
7235	153428
7235	309036
7235	318136
7235	359199
7235	418530
7235	711413
7235	908351
21	117070
21	185067
21	212718
21	274149
21	425769
21	492643
21	504769
21	572100
21	602912
21	667688
21	681150
21	689371
21	711442
21	744789
21	776322
21	805694
21	815787
117070	21
117070	34765
117070	42606
117070	185067
117070	212718
117070	274149
117070	276257
117070	425769
117070	492643
117070	504769
117070	572100
117070	602912
117070	667688
117070	681150
117070	689371
117070	697863
117070	711442
117070	744789
117070	776322
117070	805694
117070	815787
185067	3677
185067	76969
185067	354154
185067	450593
185067	493109
185067	518343
185067	579954
185067	709986
185067	722904
185067	748197
185067	763474
185067	865644
185067	871484
274149	77945
274149	80115
274149	129775
274149	185067
274149	212718
274149	239303
274149	262880
274149	308700
274149	314621
274149	406923
274149	425769
274149	485986
274149	492643
274149	504769
274149	517829
274149	558682
274149	571808
274149	572100
274149	581617
274149	633706
274149	715506
274149	811123
274149	839398
274149	893642
425769	30457
425769	42437
425769	84058
425769	147482
425769	185067
425769	208150
425769	268857
425769	274149
425769	421428
425769	476682
425769	492643
425769	504769
425769	630320
425769	635893
425769	724721
425769	741590
425769	835689
425769	863266
425769	890731
492643	30082
492643	40142
492643	236135
492643	297777
492643	322270
492643	332380
492643	338458
492643	569541
492643	657277
492643	783498
492643	804274
504769	18226
504769	49865
504769	66521
504769	110110
504769	116335
504769	185067
504769	289256
504769	518617
504769	532155
504769	549001
504769	561020
504769	590768
504769	604734
504769	690086
504769	715540
504769	797327
504769	850616
504769	873015
572100	183063
572100	310096
572100	332592
572100	397126
572100	910916
602912	21
602912	117070
602912	185067
602912	212718
602912	274149
602912	425769
602912	492643
602912	504769
602912	572100
602912	667688
602912	681150
602912	689371
602912	711442
602912	744789
602912	776322
602912	805694
602912	815787
667688	21
667688	117070
667688	185067
667688	212718
667688	274149
667688	425769
667688	492643
667688	504769
667688	572100
667688	602912
667688	681150
667688	689371
667688	711442
667688	744789
667688	776322
667688	805694
667688	815787
681150	50742
681150	72666
681150	76969
681150	185067
681150	210477
681150	211089
681150	212718
681150	233079
681150	240397
681150	267221
681150	269505
681150	273676
681150	420666
681150	502484
681150	502848
681150	533609
681150	550146
681150	552387
681150	666797
681150	677723
681150	682873
681150	683014
681150	701963
681150	709685
681150	736057
681150	740358
681150	893599
681150	909481
689371	21
689371	34765
689371	42606
689371	117070
689371	185067
689371	248047
689371	276257
689371	602912
689371	667688
689371	681150
689371	711442
689371	744789
689371	776322
689371	805694
689371	815787
689371	891878
711442	21
711442	117070
711442	185067
711442	212718
711442	274149
711442	425769
711442	572100
711442	602912
711442	667688
711442	681150
711442	689371
711442	744789
711442	776322
711442	777932
711442	805694
711442	815787
744789	21
744789	117070
744789	185067
744789	212718
744789	274149
744789	425769
744789	492643
744789	504769
744789	572100
744789	602912
744789	667688
744789	681150
744789	689371
744789	697863
744789	711442
744789	776322
744789	805694
744789	815787
776322	21
776322	117070
776322	185067
776322	212718
776322	274149
776322	425769
776322	492643
776322	504769
776322	572100
776322	602912
776322	667688
776322	681150
776322	689371
776322	711442
776322	744789
776322	805694
776322	815787
805694	21
805694	117070
805694	185067
805694	212718
805694	274149
805694	425769
805694	492643
805694	504769
805694	572100
805694	602912
805694	667688
805694	681150
805694	689371
805694	711442
805694	744789
805694	776322
805694	815787
815787	21
815787	117070
815787	185067
815787	212718
815787	274149
815787	425769
815787	492643
815787	504769
815787	572100
815787	602912
815787	667688
815787	681150
815787	689371
815787	711442
815787	744789
815787	776322
815787	805694
22	13505
22	87899
22	99379
22	124908
22	465399
22	486980
22	658333
22	738994
13505	87899
13505	99379
13505	465399
13505	486980
13505	658333
13505	738994
87899	13505
87899	99379
87899	465399
87899	486980
87899	658333
87899	738994
99379	100352
99379	128910
99379	164147
99379	191146
99379	223045
99379	233513
99379	449951
99379	464597
99379	471175
99379	486980
99379	521293
99379	534822
99379	535024
99379	725446
99379	776601
99379	863926
124908	13505
124908	87899
124908	99379
124908	465399
124908	486980
124908	658333
124908	738994
465399	22
465399	13505
465399	23285
465399	73943
465399	87899
465399	99379
465399	103468
465399	121202
465399	126013
465399	126108
465399	163542
465399	165035
465399	191146
465399	200291
465399	251691
465399	271187
465399	285090
465399	303130
465399	342921
465399	366358
465399	374263
465399	384311
465399	389739
465399	405416
465399	414656
465399	426296
465399	436225
465399	437969
465399	455010
465399	476261
465399	483386
465399	486980
465399	526892
465399	543977
465399	548886
465399	575717
465399	608146
465399	653847
465399	658333
465399	659637
465399	692149
465399	700840
465399	706477
465399	738994
465399	741151
465399	747411
465399	762145
465399	803349
465399	816111
465399	821162
465399	855832
465399	857590
465399	897513
465399	908568
465399	912548
486980	330762
486980	359785
486980	402414
486980	526892
486980	624323
486980	713099
658333	13505
658333	87899
658333	99379
658333	465399
658333	486980
658333	738994
738994	22
738994	11630
738994	13505
738994	21053
738994	21474
738994	23285
738994	23422
738994	35334
738994	38808
738994	45882
738994	64309
738994	65829
738994	68703
738994	73943
738994	79864
738994	87899
738994	99379
738994	103468
738994	110506
738994	114270
738994	121202
738994	122754
738994	126108
738994	128767
738994	128969
738994	135584
738994	142303
738994	162220
738994	162431
738994	165035
738994	168773
738994	175563
738994	191146
738994	200291
738994	212719
738994	215968
738994	220611
738994	222807
738994	239736
738994	250518
738994	251189
738994	251691
738994	261537
738994	262904
738994	271187
738994	275901
738994	285090
738994	291459
738994	296191
738994	298303
738994	303130
738994	312733
738994	321105
738994	334542
738994	335840
738994	336879
738994	342921
738994	347624
738994	349999
738994	353718
738994	359174
738994	366358
738994	366673
738994	371814
738994	373642
738994	379333
738994	389739
738994	405416
738994	406951
738994	421829
738994	426296
738994	437969
738994	440563
738994	441591
738994	442918
738994	446121
738994	450711
738994	455010
738994	465399
738994	465704
738994	476261
738994	479677
738994	483386
738994	486980
738994	498018
738994	500197
738994	505527
738994	511964
738994	520379
738994	523463
738994	526892
738994	548419
738994	548886
738994	550276
738994	558802
738994	567118
738994	575717
738994	576072
738994	580063
738994	583133
738994	585091
738994	585435
738994	589030
738994	591790
738994	598848
738994	600771
738994	608146
738994	617914
738994	619175
738994	620160
738994	627497
